dataset,action_id,epoch,moderator_id,target_user_id,action_type,policy_handle,planID,statusID,message_id
facebook,1015,3,2121,338,escalate,P-escalate,planC,6ca48bc823743a7b,38c73bc5316772384f01
facebook,1016,2,1707,3646,restrict,P-restrict,planB,17bced320353f70f,ee5be168245a4879c69e
facebook,1017,5,2266,2767,override,P-override,planB,3d7ea8e5ddb288d9,1165b3e1f8d91c0d4784
facebook,1018,11,2121,1913,ban,P-ban,planB,195d230130b98480,9fc843912876d2bebf0a
facebook,1019,4,1993,482,escalate,P-escalate,planA,1a11d4f64cd4121c,4216d6f6348d415b2e41
facebook,1020,2,2408,3891,override,P-override,planB,17bced320353f70f,660c9d0096699df1e3ec
facebook,1021,8,2093,330,escalate,P-escalate,planB,49b6007c26d9c7c3,87bcaa3c04a2ed38d942
facebook,1022,7,2253,3287,ban,P-ban,planA,d25a00e131ed5055,d2267bd054b63fc36d65
facebook,1023,5,1551,2943,override,P-override,planB,3d7ea8e5ddb288d9,7459890094e363e33b6c
facebook,1024,1,483,1142,takedown,P-takedown,planA,f73645e8cf7d0fef,a00e6f4f7d41cfe872c0
facebook,1025,5,1946,2143,escalate,P-escalate,planB,3d7ea8e5ddb288d9,67a4131caa273838d8c2
facebook,1026,8,2468,3278,restrict,P-restrict,planB,49b6007c26d9c7c3,fc69ab9a1e22d3fa28c6
facebook,1027,11,1985,3083,restrict,P-restrict,planB,195d230130b98480,1375170a0e958af689df
facebook,1028,12,1612,858,takedown,P-takedown,planC,8474efcae6319ae4,82b3136dd99452fffd8f
facebook,1029,5,2590,153,ban,P-ban,planB,3d7ea8e5ddb288d9,20b01993e3b8e5af0b87
facebook,1030,8,2233,1960,takedown,P-takedown,planB,49b6007c26d9c7c3,c188858682510d0cd746
facebook,1031,11,2140,2493,override,P-override,planB,195d230130b98480,5b9750808fddf2f919be
facebook,1032,12,1917,2231,takedown,P-takedown,planC,8474efcae6319ae4,afd252b1f592d25c94cf
facebook,1033,2,2586,921,restrict,P-restrict,planB,17bced320353f70f,033c9719d7533af0570f
facebook,1034,11,1551,1365,override,P-override,planB,195d230130b98480,e0a6806469a2fc146d3e
facebook,1035,1,1983,2430,override,P-override,planA,f73645e8cf7d0fef,281c77b235c5e55593f9
facebook,1036,1,1431,601,takedown,P-takedown,planA,f73645e8cf7d0fef,3df5bc6d0b5e2ebae0ec
facebook,1037,7,2408,304,takedown,P-takedown,planA,d25a00e131ed5055,32a4c9af60538f527b84
facebook,1038,1,2598,996,takedown,P-takedown,planA,f73645e8cf7d0fef,67f5fe601273e195aeb3
facebook,1039,8,2340,1439,ban,P-ban,planB,49b6007c26d9c7c3,33864fb21f6bb72e5756
facebook,1040,1,2410,3407,ban,P-ban,planA,f73645e8cf7d0fef,f277632983e7456fea87
facebook,1041,7,2253,3167,override,P-override,planA,d25a00e131ed5055,2cd8a1b2a0d0872df7a3
facebook,1042,10,1718,3814,ban,P-ban,planA,6d616c2bcc0be5b8,cfd6a9dbb4820f1f7ea3
facebook,1043,9,2309,2162,escalate,P-escalate,planC,a2c17524f1000642,30cc2b78c3d7c2c70749
facebook,1044,11,925,2019,escalate,P-escalate,planB,195d230130b98480,efe51cea6c6968f2bc2f
facebook,1045,1,2333,3929,takedown,P-takedown,planA,f73645e8cf7d0fef,1c90b5ae559cb96f6444
facebook,1046,10,1804,280,ban,P-ban,planA,6d616c2bcc0be5b8,51df3ceac43393e719cd
facebook,1047,4,2033,1283,takedown,P-takedown,planA,1a11d4f64cd4121c,8a80cc0f5e825f9ff963
facebook,1048,6,2607,2831,takedown,P-takedown,planC,0f6b668bf9c9d1de,ed99212f71798b7227a1
facebook,1049,11,2150,368,escalate,P-escalate,planB,195d230130b98480,741e626f90f221190b89
facebook,1050,3,1471,522,restrict,P-restrict,planC,6ca48bc823743a7b,dc57ad6287b19f00fada
facebook,1051,6,2275,767,ban,P-ban,planC,0f6b668bf9c9d1de,e8b96ee0c88e76765e43
facebook,1052,9,2370,792,override,P-override,planC,a2c17524f1000642,17a056b014e8b5fde92d
facebook,1053,11,1736,3239,restrict,P-restrict,planB,195d230130b98480,505b1bef0db07f9e49f0
facebook,1054,5,2131,647,ban,P-ban,planB,3d7ea8e5ddb288d9,54fa7ded8026063a4703
facebook,1055,7,2200,2149,takedown,P-takedown,planA,d25a00e131ed5055,a0a37ced53d898552121
facebook,1056,11,2139,1276,takedown,P-takedown,planB,195d230130b98480,b0cb47904f2b562e0c62
facebook,1057,2,1986,781,ban,P-ban,planB,17bced320353f70f,6b42cff4e48f55433da8
facebook,1058,10,2374,2746,takedown,P-takedown,planA,6d616c2bcc0be5b8,36c1dae08fecd1685b5c
facebook,1059,10,1984,1662,takedown,P-takedown,planA,6d616c2bcc0be5b8,c972a6d4123b828fabde
facebook,1060,8,1835,1534,takedown,P-takedown,planB,49b6007c26d9c7c3,a1657d426966e20e5bea
facebook,1061,10,2037,3771,takedown,P-takedown,planA,6d616c2bcc0be5b8,d96463119a1fba69ea8e
facebook,1062,1,1184,2894,ban,P-ban,planA,f73645e8cf7d0fef,99be9195a7fd42bc8b22
facebook,1063,10,2625,855,takedown,P-takedown,planA,6d616c2bcc0be5b8,ea6a0e77a4fbacfd7b14
facebook,1064,4,2104,2911,takedown,P-takedown,planA,1a11d4f64cd4121c,4e309557f7d43bfbda94
facebook,1065,9,428,300,override,P-override,planC,a2c17524f1000642,ff851625e5b957648c45
facebook,1066,1,2257,4019,restrict,P-restrict,planA,f73645e8cf7d0fef,131d2c6564d25179fe9d
facebook,1067,8,2374,1224,override,P-override,planB,49b6007c26d9c7c3,044e6e18a9c6d6570241
facebook,1068,1,1714,526,takedown,P-takedown,planA,f73645e8cf7d0fef,91877f243425d26084a5
facebook,1069,1,1813,2398,restrict,P-restrict,planA,f73645e8cf7d0fef,3d5153135a134d1a32de
facebook,1070,1,1391,1415,takedown,P-takedown,planA,f73645e8cf7d0fef,50bf77542f02c3af93ff
facebook,1071,1,1888,862,takedown,P-takedown,planA,f73645e8cf7d0fef,6554ead0b8f42c20c20d
facebook,1072,5,2309,3661,restrict,P-restrict,planB,3d7ea8e5ddb288d9,4c945b33fe45114f8708
facebook,1073,11,2244,3790,restrict,P-restrict,planB,195d230130b98480,9c3d7be20e1a31ff43e6
facebook,1074,1,2154,432,takedown,P-takedown,planA,f73645e8cf7d0fef,27408249e133df24941a
facebook,1075,5,2033,1810,takedown,P-takedown,planB,3d7ea8e5ddb288d9,12ad7dd894564b240b53
facebook,1076,2,2244,2245,ban,P-ban,planB,17bced320353f70f,870e7c87060cf144ad4e
facebook,1077,1,1993,1272,ban,P-ban,planA,f73645e8cf7d0fef,388b65410f98a11d1689
facebook,1078,3,2133,3532,override,P-override,planC,6ca48bc823743a7b,cbadd770ccc03dfcd073
facebook,1079,3,1718,3171,takedown,P-takedown,planC,6ca48bc823743a7b,3214b80a69affa7a374d
facebook,1080,5,2333,603,ban,P-ban,planB,3d7ea8e5ddb288d9,c8469b8847054861bd8e
facebook,1081,7,2655,277,restrict,P-restrict,planA,d25a00e131ed5055,20dfba93c0f03688d247
facebook,1082,2,2253,2416,takedown,P-takedown,planB,17bced320353f70f,d99b74d3c33245dcb8cf
facebook,1083,6,2328,889,override,P-override,planC,0f6b668bf9c9d1de,32724628b6c85bddaf1e
facebook,1084,12,1800,2563,restrict,P-restrict,planC,8474efcae6319ae4,3c913928c832a4e8e427
facebook,1085,7,1707,1775,takedown,P-takedown,planA,d25a00e131ed5055,87d2d88f708e04c9ded5
facebook,1086,6,2124,856,ban,P-ban,planC,0f6b668bf9c9d1de,5909eee564cd0cd317d8
facebook,1087,5,2328,3654,restrict,P-restrict,planB,3d7ea8e5ddb288d9,6eef37d3836c7243fa4a
facebook,1088,12,993,563,restrict,P-restrict,planC,8474efcae6319ae4,733e6b8eff2ef1833254
facebook,1089,12,2150,1095,ban,P-ban,planC,8474efcae6319ae4,14f351eef50a16945170
facebook,1090,4,2409,2538,takedown,P-takedown,planA,1a11d4f64cd4121c,1ce41978170d6d8465e4
facebook,1091,8,2133,3154,takedown,P-takedown,planB,49b6007c26d9c7c3,75d0908fcdf7e6a1d7a2
facebook,1092,10,2323,2834,takedown,P-takedown,planA,6d616c2bcc0be5b8,7a727077b5a6bdfeb69d
facebook,1093,5,2150,3041,restrict,P-restrict,planB,3d7ea8e5ddb288d9,0fe34bc8b9762de70083
facebook,1094,5,2188,1704,ban,P-ban,planB,3d7ea8e5ddb288d9,2a9e145fe5610faa3e9e
facebook,1095,1,2354,3330,takedown,P-takedown,planA,f73645e8cf7d0fef,dbaf5693b4da48479316
facebook,1096,3,2299,3543,restrict,P-restrict,planC,6ca48bc823743a7b,bf0392e987a0143e8925
facebook,1097,10,1471,2458,takedown,P-takedown,planA,6d616c2bcc0be5b8,19831ff9c6cc18f905de
facebook,1098,9,2352,1351,takedown,P-takedown,planC,a2c17524f1000642,41d2dd789e5e781634cc
facebook,1099,1,2624,828,ban,P-ban,planA,f73645e8cf7d0fef,acc70f9a89580b8799b3
facebook,1100,5,1917,2221,takedown,P-takedown,planB,3d7ea8e5ddb288d9,69fbd0890f54ccf4063c
facebook,1101,4,2037,971,takedown,P-takedown,planA,1a11d4f64cd4121c,c45ed0b798acf841eb43
facebook,1102,7,2121,368,override,P-override,planA,d25a00e131ed5055,a63f7fe88608ab41d8d2
facebook,1103,12,1839,3478,restrict,P-restrict,planC,8474efcae6319ae4,c0588275b553cf023a6a
facebook,1104,1,1584,1491,restrict,P-restrict,planA,f73645e8cf7d0fef,a336314d18e7b74574e5
facebook,1105,7,2275,510,takedown,P-takedown,planA,d25a00e131ed5055,ba49a42b04c8442cfc39
facebook,1106,7,2078,1975,ban,P-ban,planA,d25a00e131ed5055,e869c300685e09efa6d2
facebook,1107,6,1993,999,ban,P-ban,planC,0f6b668bf9c9d1de,784364fa72fdd4ec1b47
facebook,1108,8,1938,567,takedown,P-takedown,planB,49b6007c26d9c7c3,b2d3636a50009f75a4e9
facebook,1109,8,2271,579,takedown,P-takedown,planB,49b6007c26d9c7c3,12603c1d116827c1641e
facebook,1110,2,2229,1375,ban,P-ban,planB,17bced320353f70f,acef1ca986762c4169bf
facebook,1111,7,2104,740,takedown,P-takedown,planA,d25a00e131ed5055,05214484b5e6de1157e0
facebook,1112,2,2030,2884,takedown,P-takedown,planB,17bced320353f70f,d33ab740cda1e513cce2
facebook,1113,12,428,994,takedown,P-takedown,planC,8474efcae6319ae4,27c254aa8714ba3ee3d1
facebook,1114,8,1835,3196,escalate,P-escalate,planB,49b6007c26d9c7c3,7209056649a69981513d
facebook,1115,12,2615,1241,ban,P-ban,planC,8474efcae6319ae4,2807aa0c651edb511561
facebook,1116,7,2112,1713,takedown,P-takedown,planA,d25a00e131ed5055,f82adb95589971b9a6a7
facebook,1117,8,483,1437,escalate,P-escalate,planB,49b6007c26d9c7c3,d50a1922e0e25c87f980
facebook,1118,11,946,863,escalate,P-escalate,planB,195d230130b98480,e757efd7cc88d45b4a52
facebook,1119,4,1971,2620,ban,P-ban,planA,1a11d4f64cd4121c,e6feca90af8effc5d76b
facebook,1120,6,2081,510,override,P-override,planC,0f6b668bf9c9d1de,5669d5728c01f4f72b86
facebook,1121,3,2543,3007,override,P-override,planC,6ca48bc823743a7b,2d54779bb8a05ece5258
facebook,1122,10,2218,1114,takedown,P-takedown,planA,6d616c2bcc0be5b8,d5565e2368b79e39800d
facebook,1123,6,2087,2708,restrict,P-restrict,planC,0f6b668bf9c9d1de,e9fa0b29327e5178a7d0
facebook,1124,10,2333,1248,takedown,P-takedown,planA,6d616c2bcc0be5b8,78d913def3162a4925a8
facebook,1125,8,2492,3719,restrict,P-restrict,planB,49b6007c26d9c7c3,f06f143289b8188ba716
facebook,1126,4,1516,2801,override,P-override,planA,1a11d4f64cd4121c,0794e9d3e8d8cff08a89
facebook,1127,6,2283,211,ban,P-ban,planC,0f6b668bf9c9d1de,0d0567310e60ca8abdd9
facebook,1128,3,2428,923,takedown,P-takedown,planC,6ca48bc823743a7b,80b7e88ca7eefd33364b
facebook,1129,4,1800,3760,ban,P-ban,planA,1a11d4f64cd4121c,f7a4dff4f577b028a1b8
facebook,1130,12,1522,2136,takedown,P-takedown,planC,8474efcae6319ae4,e2f3dc1420d30741f4ff
facebook,1131,5,1888,618,takedown,P-takedown,planB,3d7ea8e5ddb288d9,44837ddab5b8783fe386
facebook,1132,5,2370,465,restrict,P-restrict,planB,3d7ea8e5ddb288d9,46ae08a9f44ab7404bc4
facebook,1133,7,2460,1087,ban,P-ban,planA,d25a00e131ed5055,9e9cf11ffdfd3c25950b
facebook,1134,1,475,1969,restrict,P-restrict,planA,f73645e8cf7d0fef,b4f687e93a8f6414156d
facebook,1135,6,1985,3967,takedown,P-takedown,planC,0f6b668bf9c9d1de,89107cd1638aab02777f
facebook,1136,11,1376,41,ban,P-ban,planB,195d230130b98480,278a5a78a58ad02486e5
facebook,1137,2,1983,3645,ban,P-ban,planB,17bced320353f70f,9bd837609f41664b402c
facebook,1138,2,2043,1347,takedown,P-takedown,planB,17bced320353f70f,da1fb66a6ca90a42888c
facebook,1139,5,2655,3263,override,P-override,planB,3d7ea8e5ddb288d9,71aa84c814e6bd143f86
facebook,1140,4,925,1713,restrict,P-restrict,planA,1a11d4f64cd4121c,2b625ecf383dfd474b5c
facebook,1141,10,2482,1788,takedown,P-takedown,planA,6d616c2bcc0be5b8,31091795dd758abb34f2
facebook,1142,2,2520,1428,takedown,P-takedown,planB,17bced320353f70f,91e7ef6286ffb0223f80
facebook,1143,6,1377,101,restrict,P-restrict,planC,0f6b668bf9c9d1de,c3c8bec44a075d347705
facebook,1144,7,1663,885,takedown,P-takedown,planA,d25a00e131ed5055,5dca902c0d0e26cf5850
facebook,1145,7,2123,2617,takedown,P-takedown,planA,d25a00e131ed5055,17b86fef1d4c449a1068
facebook,1146,3,2088,1292,restrict,P-restrict,planC,6ca48bc823743a7b,2e0ae984381ddee69696
facebook,1147,11,2078,3538,takedown,P-takedown,planB,195d230130b98480,a79d7adc918d82ead65b
facebook,1148,10,1938,3162,takedown,P-takedown,planA,6d616c2bcc0be5b8,79522bb3c2f11d1172d6
facebook,1149,9,2121,3787,ban,P-ban,planC,a2c17524f1000642,7b31deaca82ba8a5c4c3
facebook,1150,2,2550,268,restrict,P-restrict,planB,17bced320353f70f,232ac1195540f4640358
facebook,1151,11,1966,3381,takedown,P-takedown,planB,195d230130b98480,677a9725883a897d0f27
facebook,1152,1,2324,1810,ban,P-ban,planA,f73645e8cf7d0fef,9fab36cbe931b6a50b0b
facebook,1153,1,1185,1832,ban,P-ban,planA,f73645e8cf7d0fef,39997a27ff88982d4531
facebook,1154,9,1471,3809,takedown,P-takedown,planC,a2c17524f1000642,2c1e98f85dcbd07bdd95
facebook,1155,1,2404,796,takedown,P-takedown,planA,f73645e8cf7d0fef,fe8d42c488cff4196f02
facebook,1156,12,1613,1042,escalate,P-escalate,planC,8474efcae6319ae4,445a6464f00c9f791aa5
facebook,1157,12,1185,715,takedown,P-takedown,planC,8474efcae6319ae4,ec9a611d80d3e9632333
facebook,1158,6,1551,3100,ban,P-ban,planC,0f6b668bf9c9d1de,c03337de772839bf2942
facebook,1159,4,2033,2098,takedown,P-takedown,planA,1a11d4f64cd4121c,dbcc9972be9191a2113b
facebook,1160,1,2492,1588,ban,P-ban,planA,f73645e8cf7d0fef,d6ac2c94e789f69f5d82
facebook,1161,6,2020,2099,takedown,P-takedown,planC,0f6b668bf9c9d1de,f96d47e4ed5923bd4df9
facebook,1162,2,1736,2910,takedown,P-takedown,planB,17bced320353f70f,cb86cb58eb95120699e9
facebook,1163,4,2271,2677,ban,P-ban,planA,1a11d4f64cd4121c,7bad9498c283a3ba9f41
facebook,1164,2,1714,609,takedown,P-takedown,planB,17bced320353f70f,24a1972fafaf6f1df9ed
facebook,1165,8,1086,2621,takedown,P-takedown,planB,49b6007c26d9c7c3,ed7df69e901a968b519a
facebook,1166,4,1086,505,takedown,P-takedown,planA,1a11d4f64cd4121c,2798d2674329a2d8b7a5
facebook,1167,9,2526,3663,takedown,P-takedown,planC,a2c17524f1000642,3389ebd0501b2059b4e4
facebook,1168,6,2601,971,takedown,P-takedown,planC,0f6b668bf9c9d1de,6977b0a7106c94318cd5
facebook,1169,6,1086,1037,escalate,P-escalate,planC,0f6b668bf9c9d1de,22789bb010a53aaa55de
facebook,1170,11,2423,125,takedown,P-takedown,planB,195d230130b98480,8e8aa76856aee83800b3
facebook,1171,3,2564,4023,takedown,P-takedown,planC,6ca48bc823743a7b,e381b05bbbaa03184d9d
facebook,1172,7,2369,1783,takedown,P-takedown,planA,d25a00e131ed5055,b684e32dbc9c8f24b264
facebook,1173,2,2244,453,takedown,P-takedown,planB,17bced320353f70f,e2d7b621d61975f74f0b
facebook,1174,6,1352,2530,ban,P-ban,planC,0f6b668bf9c9d1de,12c4aa0b906be02340a5
facebook,1175,7,2354,2699,ban,P-ban,planA,d25a00e131ed5055,8addf70d0d94313a3398
facebook,1176,1,1707,944,restrict,P-restrict,planA,f73645e8cf7d0fef,d2eddb4723d38b3de2c1
facebook,1177,4,1551,1786,ban,P-ban,planA,1a11d4f64cd4121c,08156f4e7a22d5fd1361
facebook,1178,9,2409,1597,takedown,P-takedown,planC,a2c17524f1000642,ea02f9ccf3904ff0b919
facebook,1179,12,1612,631,override,P-override,planC,8474efcae6319ae4,ace1f83b1229bed5258e
facebook,1180,12,2395,227,ban,P-ban,planC,8474efcae6319ae4,f8d1542dd418b1128f8b
facebook,1181,6,2409,1375,takedown,P-takedown,planC,0f6b668bf9c9d1de,80ea59627b134d50c14b
facebook,1182,1,1839,3525,takedown,P-takedown,planA,f73645e8cf7d0fef,243765c180c68053d639
facebook,1183,8,1199,1817,escalate,P-escalate,planB,49b6007c26d9c7c3,f8cc7ede7da52b254925
facebook,1184,6,2037,1064,ban,P-ban,planC,0f6b668bf9c9d1de,21e4500ddf0b1243a503
facebook,1185,9,2619,3347,takedown,P-takedown,planC,a2c17524f1000642,b3d5657571eb6630092a
facebook,1186,9,1377,400,takedown,P-takedown,planC,a2c17524f1000642,9bed90161e0c7d21559d
facebook,1187,6,1522,3024,override,P-override,planC,0f6b668bf9c9d1de,a01385f43a8236105e8b
facebook,1188,6,1126,3175,restrict,P-restrict,planC,0f6b668bf9c9d1de,925c783c57f3fad61ff6
facebook,1189,8,2190,2291,takedown,P-takedown,planB,49b6007c26d9c7c3,8497282386e03bffe515
facebook,1190,10,2590,213,override,P-override,planA,6d616c2bcc0be5b8,c8a87e8341f3fd342df2
facebook,1191,2,2468,78,ban,P-ban,planB,17bced320353f70f,e3ea9ecf943a508cb08d
facebook,1192,9,2108,2399,ban,P-ban,planC,a2c17524f1000642,1d1e80492721e5f95cda
facebook,1193,1,2374,314,takedown,P-takedown,planA,f73645e8cf7d0fef,79f5ccf6385406ec3131
facebook,1194,7,2142,2368,takedown,P-takedown,planA,d25a00e131ed5055,e37b50429013874d063f
facebook,1195,6,2064,2250,takedown,P-takedown,planC,0f6b668bf9c9d1de,a44a091d421e96d7bbd0
facebook,1196,9,2037,119,takedown,P-takedown,planC,a2c17524f1000642,72673015ed987d86e5b9
facebook,1197,1,1946,3845,override,P-override,planA,f73645e8cf7d0fef,ad612b083acc5b8936ee
facebook,1198,1,1126,627,restrict,P-restrict,planA,f73645e8cf7d0fef,1765d10e0a77d5d23c96
facebook,1199,6,2550,4000,ban,P-ban,planC,0f6b668bf9c9d1de,3b5319b9189b44eb5c43
facebook,1200,6,2340,485,escalate,P-escalate,planC,0f6b668bf9c9d1de,3df60f04ff04e8d408a8
facebook,1201,4,2040,3618,restrict,P-restrict,planA,1a11d4f64cd4121c,d43fa954a3245736de5e
facebook,1202,5,2381,3431,ban,P-ban,planB,3d7ea8e5ddb288d9,f1cc3c8b5e84ebef9233
facebook,1203,6,2059,685,escalate,P-escalate,planC,0f6b668bf9c9d1de,d48cab79d62f0a0b0c5d
facebook,1204,8,1707,1038,takedown,P-takedown,planB,49b6007c26d9c7c3,90c0108dd6049b842cc3
facebook,1205,5,1610,2814,restrict,P-restrict,planB,3d7ea8e5ddb288d9,991517fe30f4e0f0881c
facebook,1206,6,2464,1053,restrict,P-restrict,planC,0f6b668bf9c9d1de,6c809a51f4a79d84763f
facebook,1207,11,2240,2707,takedown,P-takedown,planB,195d230130b98480,dba21980956b1a7c299b
facebook,1208,4,2559,3150,escalate,P-escalate,planA,1a11d4f64cd4121c,0a4260293f624d66e62b
facebook,1209,5,1471,3734,takedown,P-takedown,planB,3d7ea8e5ddb288d9,2e48ceb71bf6219f1ba3
facebook,1210,11,2549,2918,ban,P-ban,planB,195d230130b98480,d5958cc13e88d066968c
facebook,1211,4,2172,2944,takedown,P-takedown,planA,1a11d4f64cd4121c,35c0bf6870107650b8cf
facebook,1212,7,2598,879,takedown,P-takedown,planA,d25a00e131ed5055,f0a66a9c95378bedd83f
facebook,1213,5,2121,458,takedown,P-takedown,planB,3d7ea8e5ddb288d9,8a87405288901da5ad69
facebook,1214,10,1522,3689,takedown,P-takedown,planA,6d616c2bcc0be5b8,673a79e717d0f71c0fad
facebook,1215,8,2578,1253,ban,P-ban,planB,49b6007c26d9c7c3,95fb0fb79866fe8b3b50
facebook,1216,6,2037,576,escalate,P-escalate,planC,0f6b668bf9c9d1de,4f52e3bf899486da6b35
facebook,1217,8,2140,109,ban,P-ban,planB,49b6007c26d9c7c3,41043d67dec0ce45d0d6
facebook,1218,1,1835,2421,takedown,P-takedown,planA,f73645e8cf7d0fef,cc81c4058883cf221aff
facebook,1219,6,2233,3238,override,P-override,planC,0f6b668bf9c9d1de,f47f5cfdafc44156f2bc
facebook,1220,7,2655,2811,restrict,P-restrict,planA,d25a00e131ed5055,e81d816996f6949a6f75
facebook,1221,4,2607,2202,restrict,P-restrict,planA,1a11d4f64cd4121c,b56e7fcf9eeb9eae24ee
facebook,1222,4,2030,2964,takedown,P-takedown,planA,1a11d4f64cd4121c,654b728b2a1c4b96d3ad
facebook,1223,9,2564,1825,ban,P-ban,planC,a2c17524f1000642,d5a83689198c83389f22
facebook,1224,7,2095,845,escalate,P-escalate,planA,d25a00e131ed5055,abf4b953a0521c913c7b
facebook,1225,9,2468,3614,ban,P-ban,planC,a2c17524f1000642,f147eb48649f12aa06c5
facebook,1226,12,2069,1708,ban,P-ban,planC,8474efcae6319ae4,034b46f79cce2aa0a2bb
facebook,1227,4,1377,340,escalate,P-escalate,planA,1a11d4f64cd4121c,765eb578a06499b5001f
facebook,1228,8,2354,3092,takedown,P-takedown,planB,49b6007c26d9c7c3,cd6ed85dec5bfd4e03ef
facebook,1229,1,2384,2017,takedown,P-takedown,planA,f73645e8cf7d0fef,05b3a1677f12d3651e86
facebook,1230,11,1736,991,ban,P-ban,planB,195d230130b98480,b7eceb7462dbe1e8bab0
facebook,1231,7,2619,524,takedown,P-takedown,planA,d25a00e131ed5055,dfe6ab40b3b9ad44ee34
facebook,1232,12,2253,1638,takedown,P-takedown,planC,8474efcae6319ae4,c9d6526f6457f3cda22f
facebook,1233,7,2604,1453,restrict,P-restrict,planA,d25a00e131ed5055,fb87549e969ee70e482f
facebook,1234,6,1985,2213,escalate,P-escalate,planC,0f6b668bf9c9d1de,e7063124128ee32c0811
facebook,1235,8,993,3694,override,P-override,planB,49b6007c26d9c7c3,0c29c3ac26a56b86e4fa
facebook,1236,6,1516,2416,ban,P-ban,planC,0f6b668bf9c9d1de,0c5c3e00cbb3ab095efa
facebook,1237,6,2323,1676,takedown,P-takedown,planC,0f6b668bf9c9d1de,78f05b22d6f3a0dff1d1
facebook,1238,9,1559,442,ban,P-ban,planC,a2c17524f1000642,64ddba6aad2685ddcd7d
facebook,1239,2,1554,3150,takedown,P-takedown,planB,17bced320353f70f,2e5e2b39c3602c49e0fc
facebook,1240,5,2282,2371,takedown,P-takedown,planB,3d7ea8e5ddb288d9,755bcb0832656aeb8a48
facebook,1241,1,2507,4030,override,P-override,planA,f73645e8cf7d0fef,399138e98c521f1b0d23
facebook,1242,5,2206,1594,takedown,P-takedown,planB,3d7ea8e5ddb288d9,9cb904d2fca71f525925
facebook,1243,2,2095,656,restrict,P-restrict,planB,17bced320353f70f,27ab4467d9e942237e9f
facebook,1244,6,2040,636,takedown,P-takedown,planC,0f6b668bf9c9d1de,488c78dac6bc3edc4d98
facebook,1245,12,2578,1565,takedown,P-takedown,planC,8474efcae6319ae4,472d930660f0fd196984
facebook,1246,1,2290,2532,takedown,P-takedown,planA,f73645e8cf7d0fef,849d018de0806d105232
facebook,1247,5,2283,2934,takedown,P-takedown,planB,3d7ea8e5ddb288d9,d0c196defe987e39cd67
facebook,1248,6,2040,316,takedown,P-takedown,planC,0f6b668bf9c9d1de,6c371c5e8085d7e1bfbd
facebook,1249,8,2112,2301,takedown,P-takedown,planB,49b6007c26d9c7c3,c5a098fc5d7155b23630
facebook,1250,4,2150,705,ban,P-ban,planA,1a11d4f64cd4121c,a98523e0a546dd483d65
facebook,1251,9,2607,786,takedown,P-takedown,planC,a2c17524f1000642,4e19fe299d77af272a60
facebook,1252,6,1746,2828,takedown,P-takedown,planC,0f6b668bf9c9d1de,c3dc569620b18aad4995
facebook,1253,2,475,2591,takedown,P-takedown,planB,17bced320353f70f,7b337f69e053355d137b
facebook,1254,8,1199,2581,takedown,P-takedown,planB,49b6007c26d9c7c3,4edd520d8d566047a906
facebook,1255,9,1943,2212,ban,P-ban,planC,a2c17524f1000642,2857e5252098ad9cb765
facebook,1256,4,2188,1541,override,P-override,planA,1a11d4f64cd4121c,b9685ef816d0ec5ffb90
facebook,1257,10,376,2122,restrict,P-restrict,planA,6d616c2bcc0be5b8,c5dc1380b7d199653097
facebook,1258,3,1946,3781,takedown,P-takedown,planC,6ca48bc823743a7b,9881d632e17085ead046
facebook,1259,11,1399,994,takedown,P-takedown,planB,195d230130b98480,ec9ccb5ea453c554409e
facebook,1260,9,2154,3275,restrict,P-restrict,planC,a2c17524f1000642,ebe9dad8fcb7d5c47d6a
facebook,1261,10,1352,2263,takedown,P-takedown,planA,6d616c2bcc0be5b8,ff7c15b8446c8e4a55b5
facebook,1262,7,2507,2814,ban,P-ban,planA,d25a00e131ed5055,0f5f54824949444d3689
facebook,1263,9,2507,197,takedown,P-takedown,planC,a2c17524f1000642,fc693282fa3de4b9514f
facebook,1264,7,2564,3723,restrict,P-restrict,planA,d25a00e131ed5055,325cd72f42e5603460cc
