dataset,user_id,role,region_bucket,tenure_bucket,device_bucket,ticket_bucket,activity_bucket,degree,attr_sig,edu_feat,work_feat,loc_feat,lang_feat,other_feat,edu_bucket,work_bucket,loc_bucket,lang_bucket
facebook,1459,user,NA,senior,web,T05,very_high,202,user|NA|senior|web|T05|very_high|low|mid,4,1,1,0,2,low,mid,mid,low
facebook,1680,user,SA,mid,web,T01,very_high,120,user|SA|mid|web|T01|very_high|low|low,4,0,0,0,1,low,low,low,low
facebook,1222,user,ME,veteran,web,T13,very_high,282,user|ME|veteran|web|T13|very_high|mid|low,8,0,1,3,2,mid,low,mid,high
facebook,1124,user,ME,senior,api,T06,very_high,258,user|ME|senior|api|T06|very_high|mid|high,6,5,0,3,2,mid,high,low,high
facebook,1399,moderator,SA,senior,web,T07,very_high,354,moderator|SA|senior|web|T07|very_high|mid|low,7,0,0,0,2,mid,low,low,low
facebook,1377,moderator,OC,senior,api,T17,very_high,378,moderator|OC|senior|api|T17|very_high|mid|low,6,0,1,3,3,mid,low,mid,high
facebook,975,user,OC,veteran,web,T13,high,106,user|OC|veteran|web|T13|high|mid|mid,9,1,0,0,2,mid,mid,low,low
facebook,1256,user,EU,mid,mobile,T11,very_high,268,user|EU|mid|mobile|T11|very_high|low|high,2,6,0,0,2,low,high,low,low
facebook,926,user,AF,veteran,api,T02,mid,40,user|AF|veteran|api|T02|mid|low|mid,0,2,0,0,1,low,mid,low,low
facebook,1345,user,NA,mid,web,T04,very_high,192,user|NA|mid|web|T04|very_high|low|low,4,0,0,0,1,low,low,low,low
facebook,1126,senior_moderator,AF,mid,web,T11,very_high,394,senior_moderator|AF|mid|web|T11|very_high|mid|mid,6,4,1,0,3,mid,mid,mid,low
facebook,1596,user,EU,veteran,web,T00,very_high,152,user|EU|veteran|web|T00|very_high|mid|mid,8,3,0,0,2,mid,mid,low,low
facebook,1432,user,EU,new,mobile,T12,high,108,user|EU|new|mobile|T12|high|mid|low,9,0,1,0,1,mid,low,mid,low
facebook,1414,user,NA,mid,api,T15,low,14,user|NA|mid|api|T15|low|low|low,0,0,0,0,2,low,low,low,low
facebook,1752,user,OC,veteran,web,T03,very_high,228,user|OC|veteran|web|T03|very_high|mid|low,6,0,0,0,2,mid,low,low,low
facebook,1344,user,APAC,senior,web,T02,very_high,180,user|APAC|senior|web|T02|very_high|high|mid,10,3,0,0,3,high,mid,low,low
facebook,1402,user,APAC,new,web,T05,very_high,146,user|APAC|new|web|T05|very_high|mid|low,6,0,1,0,2,mid,low,mid,low
facebook,1101,user,SA,veteran,web,T11,very_high,244,user|SA|veteran|web|T11|very_high|mid|low,9,0,0,0,2,mid,low,low,low
facebook,1837,user,OC,new,api,T00,high,74,user|OC|new|api|T00|high|mid|high,8,9,1,1,1,mid,high,mid,mid
facebook,1424,user,EU,new,web,T11,mid,36,user|EU|new|web|T11|mid|mid|high,9,12,1,0,1,mid,high,mid,low
facebook,1730,senior_moderator,OC,new,mobile,T02,very_high,450,senior_moderator|OC|new|mobile|T02|very_high|low|mid,4,3,1,3,2,low,mid,mid,high
facebook,1074,user,ME,veteran,mobile,T09,very_high,124,user|ME|veteran|mobile|T09|very_high|mid|high,7,6,1,2,1,mid,high,mid,mid
facebook,980,user,LATAM,new,api,T06,very_high,254,user|LATAM|new|api|T06|very_high|mid|mid,9,1,1,4,3,mid,mid,mid,high
facebook,1341,user,LATAM,veteran,api,T01,very_high,244,user|LATAM|veteran|api|T01|very_high|mid|low,6,0,0,0,3,mid,low,low,low
facebook,1868,user,OC,mid,api,T11,very_high,240,user|OC|mid|api|T11|very_high|low|low,5,0,0,0,2,low,low,low,low
facebook,1086,senior_moderator,OC,veteran,mobile,T18,very_high,408,senior_moderator|OC|veteran|mobile|T18|very_high|low|mid,4,1,0,0,3,low,mid,low,low
facebook,1391,moderator,EU,senior,mobile,T02,very_high,348,moderator|EU|senior|mobile|T02|very_high|mid|mid,9,2,1,0,3,mid,mid,mid,low
facebook,1771,user,EU,new,mobile,T09,mid,38,user|EU|new|mobile|T09|mid|low|mid,4,3,1,0,2,low,mid,mid,low
facebook,1685,user,NA,new,mobile,T06,very_high,184,user|NA|new|mobile|T06|very_high|low|mid,0,3,1,0,1,low,mid,mid,low
facebook,1039,user,NA,mid,web,T13,high,52,user|NA|mid|web|T13|high|low|low,0,0,0,0,1,low,low,low,low
facebook,1081,user,EU,veteran,api,T05,high,58,user|EU|veteran|api|T05|high|low|low,4,0,0,0,2,low,low,low,low
facebook,1003,user,EU,new,web,T05,very_high,188,user|EU|new|web|T05|very_high|mid|mid,7,2,1,0,2,mid,mid,mid,low
facebook,1823,user,AF,veteran,api,T03,very_high,252,user|AF|veteran|api|T03|very_high|low|low,5,0,1,0,2,low,low,mid,low
facebook,1191,user,ME,new,web,T16,very_high,218,user|ME|new|web|T16|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1721,user,LATAM,senior,api,T15,very_high,228,user|LATAM|senior|api|T15|very_high|low|low,5,0,1,0,2,low,low,mid,low
facebook,1584,senior_moderator,NA,new,mobile,T04,very_high,420,senior_moderator|NA|new|mobile|T04|very_high|high|low,11,0,1,0,4,high,low,mid,low
facebook,1832,user,EU,senior,mobile,T14,high,90,user|EU|senior|mobile|T14|high|mid|low,6,0,1,3,2,mid,low,mid,high
facebook,1083,user,OC,veteran,api,T15,very_high,210,user|OC|veteran|api|T15|very_high|mid|low,6,0,0,0,2,mid,low,low,low
facebook,1317,user,OC,new,api,T14,mid,40,user|OC|new|api|T14|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,929,user,NA,new,web,T08,low,8,user|NA|new|web|T08|low|low|low,0,0,0,0,1,low,low,low,low
facebook,946,moderator,EU,veteran,mobile,T12,very_high,330,moderator|EU|veteran|mobile|T12|very_high|mid|low,7,0,1,0,2,mid,low,mid,low
facebook,960,user,EU,senior,api,T11,very_high,204,user|EU|senior|api|T11|very_high|low|mid,5,3,1,0,2,low,mid,mid,low
facebook,1380,user,SA,veteran,mobile,T06,very_high,168,user|SA|veteran|mobile|T06|very_high|low|low,5,0,1,0,2,low,low,mid,low
facebook,1662,user,NA,senior,api,T04,very_high,290,user|NA|senior|api|T04|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,1689,user,OC,senior,mobile,T14,very_high,246,user|OC|senior|mobile|T14|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,932,user,NA,veteran,api,T03,very_high,124,user|NA|veteran|api|T03|very_high|mid|high,6,12,1,4,1,mid,high,mid,high
facebook,1238,user,OC,senior,web,T15,very_high,302,user|OC|senior|web|T15|very_high|mid|low,8,0,1,0,2,mid,low,mid,low
facebook,1608,user,ME,new,mobile,T12,very_high,232,user|ME|new|mobile|T12|very_high|low|mid,4,1,0,0,2,low,mid,low,low
facebook,997,user,APAC,veteran,web,T07,very_high,190,user|APAC|veteran|web|T07|very_high|low|low,5,0,0,0,2,low,low,low,low
facebook,1530,user,LATAM,senior,api,T01,very_high,208,user|LATAM|senior|api|T01|very_high|low|low,5,0,0,0,2,low,low,low,low
facebook,1583,user,LATAM,veteran,api,T06,very_high,192,user|LATAM|veteran|api|T06|very_high|low|low,5,0,0,0,2,low,low,low,low
facebook,1099,user,AF,new,mobile,T10,high,110,user|AF|new|mobile|T10|high|mid|mid,6,1,0,0,2,mid,mid,low,low
facebook,1291,user,ME,veteran,web,T15,very_high,224,user|ME|veteran|web|T15|very_high|low|low,5,0,1,0,1,low,low,mid,low
facebook,1741,user,SA,veteran,mobile,T18,very_high,206,user|SA|veteran|mobile|T18|very_high|low|low,4,0,1,0,0,low,low,mid,low
facebook,921,user,AF,senior,api,T10,very_high,210,user|AF|senior|api|T10|very_high|mid|high,6,5,1,0,2,mid,high,mid,low
facebook,1735,user,ME,senior,mobile,T09,very_high,216,user|ME|senior|mobile|T09|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,1473,user,NA,senior,web,T00,high,106,user|NA|senior|web|T00|high|high|high,12,8,1,2,2,high,high,mid,mid
facebook,1064,user,LATAM,veteran,mobile,T18,high,52,user|LATAM|veteran|mobile|T18|high|mid|low,8,0,0,0,2,mid,low,low,low
facebook,1760,user,AF,new,web,T07,low,4,user|AF|new|web|T07|low|mid|low,8,0,1,2,1,mid,low,mid,mid
facebook,1070,user,LATAM,senior,mobile,T06,very_high,154,user|LATAM|senior|mobile|T06|very_high|mid|low,8,0,0,0,1,mid,low,low,low
facebook,1132,user,OC,veteran,mobile,T11,very_high,282,user|OC|veteran|mobile|T11|very_high|mid|mid,6,1,1,0,2,mid,mid,mid,low
facebook,1367,moderator,APAC,senior,web,T12,very_high,330,moderator|APAC|senior|web|T12|very_high|low|mid,5,1,0,0,2,low,mid,low,low
facebook,1251,user,ME,senior,mobile,T16,low,22,user|ME|senior|mobile|T16|low|low|low,0,0,0,0,1,low,low,low,low
facebook,1307,user,EU,mid,api,T02,high,60,user|EU|mid|api|T02|high|mid|mid,8,1,1,0,1,mid,mid,mid,low
facebook,1724,user,SA,senior,api,T12,very_high,116,user|SA|senior|api|T12|very_high|mid|mid,6,4,1,0,2,mid,mid,mid,low
facebook,1302,user,APAC,senior,mobile,T17,very_high,212,user|APAC|senior|mobile|T17|very_high|low|mid,4,4,1,0,1,low,mid,mid,low
facebook,1014,user,APAC,senior,api,T15,very_high,196,user|APAC|senior|api|T15|very_high|mid|mid,9,1,1,0,2,mid,mid,mid,low
facebook,1108,user,APAC,senior,api,T15,high,84,user|APAC|senior|api|T15|high|mid|mid,8,2,0,0,2,mid,mid,low,low
facebook,1528,user,ME,veteran,web,T04,very_high,138,user|ME|veteran|web|T04|very_high|mid|mid,9,3,1,1,3,mid,mid,mid,mid
facebook,1336,user,LATAM,mid,api,T19,high,108,user|LATAM|mid|api|T19|high|low|low,5,0,1,0,2,low,low,mid,low
facebook,1547,user,ME,mid,mobile,T16,very_high,242,user|ME|mid|mobile|T16|very_high|mid|low,6,0,0,0,2,mid,low,low,low
facebook,1573,user,NA,veteran,mobile,T14,very_high,176,user|NA|veteran|mobile|T14|very_high|high|mid,13,3,0,0,3,high,mid,low,low
facebook,988,user,APAC,mid,api,T16,high,80,user|APAC|mid|api|T16|high|mid|low,7,0,0,0,1,mid,low,low,low
facebook,1663,senior_moderator,LATAM,new,api,T14,very_high,468,senior_moderator|LATAM|new|api|T14|very_high|low|mid,5,2,1,0,3,low,mid,mid,low
facebook,1290,user,AF,veteran,api,T05,very_high,172,user|AF|veteran|api|T05|very_high|mid|low,6,0,0,1,2,mid,low,low,mid
facebook,1705,user,OC,new,mobile,T12,high,52,user|OC|new|mobile|T12|high|low|low,0,0,0,0,1,low,low,low,low
facebook,1187,user,EU,new,web,T19,mid,38,user|EU|new|web|T19|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,1190,user,NA,veteran,web,T03,high,76,user|NA|veteran|web|T03|high|mid|low,6,0,0,0,1,mid,low,low,low
facebook,1436,user,APAC,new,mobile,T06,high,58,user|APAC|new|mobile|T06|high|low|low,0,0,0,0,3,low,low,low,low
facebook,1881,user,SA,mid,api,T07,high,104,user|SA|mid|api|T07|high|high|mid,12,4,1,2,2,high,mid,mid,mid
facebook,1799,user,NA,veteran,web,T12,very_high,302,user|NA|veteran|web|T12|very_high|mid|low,7,0,0,0,2,mid,low,low,low
facebook,1688,user,SA,veteran,mobile,T03,very_high,188,user|SA|veteran|mobile|T03|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,1515,user,SA,new,mobile,T05,very_high,136,user|SA|new|mobile|T05|very_high|mid|low,8,0,0,2,2,mid,low,low,mid
facebook,898,user,ME,senior,web,T17,high,74,user|ME|senior|web|T17|high|mid|low,6,0,0,2,2,mid,low,low,mid
facebook,1328,user,ME,senior,web,T13,mid,38,user|ME|senior|web|T13|mid|low|low,0,0,0,0,0,low,low,low,low
facebook,1511,user,EU,veteran,web,T07,high,58,user|EU|veteran|web|T07|high|low|mid,4,1,0,0,2,low,mid,low,low
facebook,1587,user,OC,mid,api,T11,high,104,user|OC|mid|api|T11|high|mid|low,7,0,1,0,1,mid,low,mid,low
facebook,1331,user,APAC,senior,mobile,T14,very_high,290,user|APAC|senior|mobile|T14|very_high|low|low,5,0,1,0,2,low,low,mid,low
facebook,1423,user,NA,new,mobile,T11,very_high,120,user|NA|new|mobile|T11|very_high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,1872,user,EU,new,mobile,T10,high,98,user|EU|new|mobile|T10|high|mid|low,8,0,1,0,2,mid,low,mid,low
facebook,1842,user,APAC,veteran,mobile,T12,very_high,236,user|APAC|veteran|mobile|T12|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,1782,user,ME,new,api,T06,very_high,132,user|ME|new|api|T06|very_high|low|low,5,0,0,0,2,low,low,low,low
facebook,1213,user,SA,senior,api,T10,mid,38,user|SA|senior|api|T10|mid|mid|high,6,6,1,0,2,mid,high,mid,low
facebook,1005,user,OC,senior,mobile,T02,mid,26,user|OC|senior|mobile|T02|mid|mid|mid,6,2,0,0,2,mid,mid,low,low
facebook,1502,user,EU,mid,web,T18,very_high,138,user|EU|mid|web|T18|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,1636,user,APAC,senior,api,T09,very_high,152,user|APAC|senior|api|T09|very_high|mid|mid,9,1,1,0,2,mid,mid,mid,low
facebook,1750,user,ME,senior,api,T12,very_high,250,user|ME|senior|api|T12|very_high|mid|low,8,0,1,0,1,mid,low,mid,low
facebook,991,user,SA,new,web,T09,mid,36,user|SA|new|web|T09|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,1604,user,LATAM,mid,api,T17,very_high,294,user|LATAM|mid|api|T17|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,1497,user,APAC,senior,web,T17,high,56,user|APAC|senior|web|T17|high|high|mid,11,4,1,0,2,high,mid,mid,low
facebook,1376,moderator,EU,senior,api,T01,very_high,362,moderator|EU|senior|api|T01|very_high|mid|low,6,0,1,0,2,mid,low,mid,low
facebook,1166,user,AF,new,api,T12,high,112,user|AF|new|api|T12|high|low|mid,5,1,1,0,2,low,mid,mid,low
facebook,1793,user,LATAM,mid,api,T16,very_high,288,user|LATAM|mid|api|T16|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1857,user,ME,new,api,T10,very_high,144,user|ME|new|api|T10|very_high|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,1026,user,APAC,senior,api,T12,very_high,158,user|APAC|senior|api|T12|very_high|mid|high,8,5,1,3,2,mid,high,mid,high
facebook,1018,user,AF,senior,web,T16,high,100,user|AF|senior|web|T16|high|mid|mid,6,1,0,1,1,mid,mid,low,mid
facebook,1600,user,NA,senior,mobile,T12,very_high,232,user|NA|senior|mobile|T12|very_high|high|mid,11,2,1,0,1,high,mid,mid,low
facebook,1117,user,LATAM,senior,mobile,T11,very_high,242,user|LATAM|senior|mobile|T11|very_high|low|low,2,0,0,0,2,low,low,low,low
facebook,1054,user,EU,new,api,T08,high,106,user|EU|new|api|T08|high|mid|low,9,0,0,0,2,mid,low,low,low
facebook,1540,user,LATAM,senior,mobile,T12,very_high,136,user|LATAM|senior|mobile|T12|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1643,user,EU,new,api,T08,very_high,198,user|EU|new|api|T08|very_high|low|low,4,0,0,0,3,low,low,low,low
facebook,1184,moderator,LATAM,new,api,T01,very_high,314,moderator|LATAM|new|api|T01|very_high|mid|mid,6,3,1,2,2,mid,mid,mid,mid
facebook,1551,moderator,SA,mid,api,T08,very_high,340,moderator|SA|mid|api|T08|very_high|mid|high,9,8,1,0,2,mid,high,mid,low
facebook,1004,user,APAC,senior,web,T14,very_high,238,user|APAC|senior|web|T14|very_high|mid|mid,7,2,1,0,2,mid,mid,mid,low
facebook,1849,user,ME,mid,web,T02,very_high,236,user|ME|mid|web|T02|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1746,senior_moderator,SA,senior,web,T06,very_high,402,senior_moderator|SA|senior|web|T06|very_high|mid|mid,8,3,0,0,3,mid,mid,low,low
facebook,1305,user,LATAM,new,api,T10,very_high,206,user|LATAM|new|api|T10|very_high|low|high,5,6,1,3,2,low,high,mid,high
facebook,1114,user,APAC,new,api,T09,high,74,user|APAC|new|api|T09|high|high|mid,11,3,1,0,1,high,mid,mid,low
facebook,1487,user,LATAM,mid,mobile,T09,very_high,124,user|LATAM|mid|mobile|T09|very_high|mid|mid,7,2,1,0,2,mid,mid,mid,low
facebook,1687,user,AF,new,api,T15,high,84,user|AF|new|api|T15|high|mid|high,9,12,1,0,1,mid,high,mid,low
facebook,1593,user,APAC,mid,web,T04,high,62,user|APAC|mid|web|T04|high|low|low,0,0,0,0,2,low,low,low,low
facebook,1777,user,AF,senior,api,T08,low,8,user|AF|senior|api|T08|low|mid|mid,8,1,0,0,2,mid,mid,low,low
facebook,1478,user,EU,mid,web,T19,mid,32,user|EU|mid|web|T19|mid|mid|low,9,0,0,0,2,mid,low,low,low
facebook,1743,user,OC,mid,web,T14,mid,50,user|OC|mid|web|T14|mid|low|low,5,0,0,0,2,low,low,low,low
facebook,1609,user,ME,veteran,api,T17,very_high,182,user|ME|veteran|api|T17|very_high|mid|mid,9,3,1,0,2,mid,mid,mid,low
facebook,1460,user,OC,senior,mobile,T14,high,90,user|OC|senior|mobile|T14|high|low|low,5,0,0,0,3,low,low,low,low
facebook,1139,user,OC,mid,api,T01,mid,46,user|OC|mid|api|T01|mid|mid|low,7,0,1,1,2,mid,low,mid,mid
facebook,1219,user,AF,veteran,api,T10,high,106,user|AF|veteran|api|T10|high|low|mid,5,3,0,0,2,low,mid,low,low
facebook,1080,user,APAC,veteran,api,T06,very_high,118,user|APAC|veteran|api|T06|very_high|low|low,0,0,1,0,2,low,low,mid,low
facebook,1542,user,EU,new,web,T13,high,108,user|EU|new|web|T13|high|low|mid,5,1,0,0,2,low,mid,low,low
facebook,1717,user,SA,new,mobile,T18,very_high,276,user|SA|new|mobile|T18|very_high|high|high,11,5,0,0,3,high,high,low,low
facebook,1675,user,NA,veteran,mobile,T15,very_high,232,user|NA|veteran|mobile|T15|very_high|mid|mid,7,1,1,0,1,mid,mid,mid,low
facebook,1347,user,ME,mid,mobile,T04,very_high,146,user|ME|mid|mobile|T04|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,1820,user,APAC,senior,mobile,T11,very_high,132,user|APAC|senior|mobile|T11|very_high|low|mid,5,2,1,1,2,low,mid,mid,mid
facebook,1508,user,OC,new,api,T14,high,64,user|OC|new|api|T14|high|low|low,0,0,0,0,2,low,low,low,low
facebook,1882,user,NA,mid,api,T00,high,100,user|NA|mid|api|T00|high|high|low,11,0,0,0,2,high,low,low,low
facebook,914,user,EU,veteran,mobile,T11,mid,30,user|EU|veteran|mobile|T11|mid|high|mid,13,2,1,2,1,high,mid,mid,mid
facebook,1041,user,LATAM,mid,mobile,T12,high,94,user|LATAM|mid|mobile|T12|high|low|mid,4,1,1,1,2,low,mid,mid,mid
facebook,1496,user,LATAM,new,mobile,T05,high,94,user|LATAM|new|mobile|T05|high|high|mid,11,2,1,2,2,high,mid,mid,mid
facebook,1228,user,AF,mid,web,T03,mid,44,user|AF|mid|web|T03|mid|mid|mid,6,1,1,0,1,mid,mid,mid,low
facebook,1024,user,AF,veteran,mobile,T06,very_high,168,user|AF|veteran|mobile|T06|very_high|low|low,0,0,0,0,3,low,low,low,low
facebook,1390,moderator,AF,new,api,T16,very_high,384,moderator|AF|new|api|T16|very_high|mid|high,7,6,1,3,2,mid,high,mid,high
facebook,1648,user,APAC,mid,api,T10,mid,48,user|APAC|mid|api|T10|mid|low|mid,3,3,0,0,2,low,mid,low,low
facebook,1232,user,ME,new,web,T13,high,56,user|ME|new|web|T13|high|high|mid,10,4,1,2,2,high,mid,mid,mid
facebook,1342,user,ME,veteran,api,T09,low,18,user|ME|veteran|api|T09|low|high|low,12,0,0,0,2,high,low,low,low
facebook,1886,user,NA,veteran,api,T11,very_high,208,user|NA|veteran|api|T11|very_high|mid|low,7,0,1,0,2,mid,low,mid,low
facebook,1800,senior_moderator,NA,new,mobile,T11,very_high,488,senior_moderator|NA|new|mobile|T11|very_high|high|mid,13,2,1,2,3,high,mid,mid,mid
facebook,1098,user,APAC,mid,mobile,T08,mid,44,user|APAC|mid|mobile|T08|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,1802,user,APAC,senior,web,T05,low,22,user|APAC|senior|web|T05|low|low|mid,0,1,0,0,1,low,mid,low,low
facebook,1629,user,APAC,senior,mobile,T03,mid,42,user|APAC|senior|mobile|T03|mid|mid|high,9,7,0,3,1,mid,high,low,high
facebook,1554,moderator,EU,mid,api,T00,very_high,318,moderator|EU|mid|api|T00|very_high|low|high,4,6,1,3,3,low,high,mid,high
facebook,947,user,NA,mid,api,T17,very_high,228,user|NA|mid|api|T17|very_high|high|mid,10,4,1,0,2,high,mid,mid,low
facebook,1028,user,SA,mid,web,T10,very_high,132,user|SA|mid|web|T10|very_high|low|low,2,0,0,0,1,low,low,low,low
facebook,1757,user,EU,senior,web,T13,very_high,260,user|EU|senior|web|T13|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,1243,user,SA,senior,web,T07,very_high,222,user|SA|senior|web|T07|very_high|high|low,12,0,1,0,2,high,low,mid,low
facebook,978,user,EU,veteran,mobile,T12,very_high,206,user|EU|veteran|mobile|T12|very_high|mid|mid,8,2,1,5,2,mid,mid,mid,high
facebook,993,moderator,ME,senior,api,T09,very_high,306,moderator|ME|senior|api|T09|very_high|low|low,5,0,1,0,2,low,low,mid,low
facebook,1753,user,NA,veteran,mobile,T09,very_high,162,user|NA|veteran|mobile|T09|very_high|low|high,5,6,0,0,1,low,high,low,low
facebook,1361,user,EU,new,api,T01,very_high,272,user|EU|new|api|T01|very_high|low|low,5,0,1,0,2,low,low,mid,low
facebook,1783,user,ME,new,web,T09,very_high,240,user|ME|new|web|T09|very_high|mid|mid,8,1,1,1,1,mid,mid,mid,mid
facebook,1469,user,EU,senior,web,T03,high,112,user|EU|senior|web|T03|high|mid|high,7,13,1,2,2,mid,high,mid,mid
facebook,1172,user,APAC,mid,api,T12,very_high,224,user|APAC|mid|api|T12|very_high|low|mid,5,3,1,0,2,low,mid,mid,low
facebook,1011,user,OC,senior,web,T01,high,62,user|OC|senior|web|T01|high|low|high,5,5,0,0,2,low,high,low,low
facebook,1072,user,LATAM,veteran,web,T13,mid,50,user|LATAM|veteran|web|T13|mid|low|high,3,6,0,0,2,low,high,low,low
facebook,1242,user,ME,mid,web,T02,very_high,184,user|ME|mid|web|T02|very_high|low|low,5,0,0,0,3,low,low,low,low
facebook,925,moderator,OC,senior,api,T14,very_high,332,moderator|OC|senior|api|T14|very_high|mid|low,9,0,0,0,2,mid,low,low,low
facebook,897,user,LATAM,senior,web,T18,very_high,130,user|LATAM|senior|web|T18|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1207,user,OC,veteran,mobile,T04,very_high,142,user|OC|veteran|mobile|T04|very_high|low|low,5,0,0,0,2,low,low,low,low
facebook,1809,user,OC,senior,api,T19,very_high,224,user|OC|senior|api|T19|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,1435,user,NA,veteran,api,T08,high,110,user|NA|veteran|api|T08|high|mid|mid,8,1,0,0,2,mid,mid,low,low
facebook,1492,user,EU,new,mobile,T17,mid,24,user|EU|new|mobile|T17|mid|mid|low,9,0,0,0,2,mid,low,low,low
facebook,1509,user,NA,senior,api,T07,very_high,260,user|NA|senior|api|T07|very_high|low|low,3,0,0,0,2,low,low,low,low
facebook,1079,user,NA,mid,web,T09,very_high,244,user|NA|mid|web|T09|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1181,user,APAC,veteran,api,T09,very_high,176,user|APAC|veteran|api|T09|very_high|low|low,5,0,1,0,1,low,low,mid,low
facebook,1615,user,LATAM,senior,mobile,T03,mid,46,user|LATAM|senior|mobile|T03|mid|high|high,10,9,1,3,1,high,high,mid,high
facebook,1433,user,OC,mid,mobile,T04,mid,44,user|OC|mid|mobile|T04|mid|mid|high,7,7,1,0,1,mid,high,mid,low
facebook,1617,user,APAC,mid,api,T02,very_high,232,user|APAC|mid|api|T02|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1589,senior_moderator,AF,new,api,T03,very_high,408,senior_moderator|AF|new|api|T03|very_high|mid|low,6,0,1,3,1,mid,low,mid,high
facebook,1467,user,ME,mid,api,T07,very_high,246,user|ME|mid|api|T07|very_high|high|mid,10,2,0,1,3,high,mid,low,mid
facebook,1404,user,NA,mid,api,T07,high,98,user|NA|mid|api|T07|high|low|low,5,0,0,0,2,low,low,low,low
facebook,1522,moderator,OC,new,mobile,T11,very_high,310,moderator|OC|new|mobile|T11|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,1489,user,EU,new,mobile,T15,mid,42,user|EU|new|mobile|T15|mid|low|low,5,0,1,0,2,low,low,mid,low
facebook,1495,user,ME,new,web,T13,very_high,132,user|ME|new|web|T13|very_high|mid|low,6,0,1,0,2,mid,low,mid,low
facebook,1669,user,APAC,veteran,web,T01,very_high,272,user|APAC|veteran|web|T01|very_high|low|low,0,0,0,0,3,low,low,low,low
